Date;Time;Waterlevel Feedback 1 [cm];Waterlevel Setpoint [cm];Penstock Pressure [mWC];Active Power [kW];Active Power Setpoint [kW] / Control Mode [-1=OFF/0=WLC/>0=POW];Voltage Grid [KV];Reactive Power Grid [Kvar];U1 Spear Opening [%];U1 Reactive Power Generator [Kvar];U1 Voltage Generator [KV];U1 Active Power Generator [kW];U1 Operation Mode [0=Off/1=Manual/2=Automatic];U1 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc];U2 Spear Opening [%];U2 Reactive Power Generator [Kvar];U2 Voltage Generator [KV];U2 Active Power Generator [kW];U2 Operation Mode [0=Off/1=Manual/2=Automatic];U2 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc]
10.12.2024;23:25;435;435;871,3;5365;0;33796;-55;42,2;9;6794;2649;2;8;42,1;12;6790;2716;2;9
10.12.2024;23:30;436;435;870,4;5367;0;33772;-58;42,2;5;6786;2651;2;8;42,1;9;6782;2716;2;9
10.12.2024;23:35;435;435;872,2;5374;0;33802;-58;42,2;7;6788;2668;2;8;42,1;7;6787;2706;2;9
10.12.2024;23:40;435;435;871,3;5388;0;33799;-59;42,2;7;6788;2661;2;8;42,1;5;6790;2726;2;9
10.12.2024;23:45;435;435;871,3;5372;0;33821;-58;42,2;5;6794;2657;2;8;42,1;7;6792;2714;2;9
10.12.2024;23:50;435;435;872,2;5272;0;33796;-54;40,7;7;6791;2546;2;8;42,1;9;6790;2726;2;9
10.12.2024;23:55;435;435;870,4;5293;0;33791;-53;40,7;7;6788;2560;2;8;42,1;5;6790;2732;2;9
11.12.2024;00:00;435;435;872,2;5293;0;33801;-58;40,7;7;6788;2576;2;8;42,1;3;6790;2716;2;9
11.12.2024;00:05;436;435;870,4;5382;0;33820;-52;42,1;10;6788;2659;2;8;42,1;10;6795;2722;2;9
11.12.2024;00:10;435;435;870,4;5380;0;33851;-52;42,2;9;6796;2668;2;8;42,1;12;6795;2692;2;9
11.12.2024;00:15;435;435;870,4;5284;0;33808;-158;40,7;-28;6788;2576;2;8;42,1;-69;6784;2708;2;9
11.12.2024;00:20;435;435;871,3;5301;0;33806;-148;40,7;-23;6788;2568;2;8;42,1;-62;6784;2732;2;9
11.12.2024;00:25;435;435;872,2;5282;0;33786;-148;40,7;-24;6783;2568;2;8;42,1;-61;6782;2714;2;9
11.12.2024;00:30;435;435;870,4;5280;0;33788;-152;40,7;-26;6786;2564;2;8;42,1;-61;6779;2716;2;9
11.12.2024;00:35;435;435;872,2;5284;0;33790;-148;40,7;-21;6783;2566;2;8;42,1;-57;6782;2718;2;9
11.12.2024;00:40;435;435;871,3;5286;0;33813;-152;40,6;-24;6788;2570;2;8;42,1;-59;6784;2716;2;9
11.12.2024;00:45;435;435;870,4;5288;0;33798;-154;40,7;-24;6786;2570;2;8;42,1;-62;6782;2718;2;9
11.12.2024;00:50;435;435;870,4;5278;0;33836;-153;40,7;-21;6788;2564;2;8;42,1;-61;6792;2714;2;9
11.12.2024;00:55;435;435;870,4;5282;0;33830;-150;40,7;-21;6794;2566;2;8;42,1;-54;6790;2716;2;9
11.12.2024;01:00;435;435;871,3;5272;0;33819;-155;40,7;-24;6794;2566;2;8;42,1;-61;6790;2706;2;9
11.12.2024;01:05;434;435;871,3;5264;0;33792;-155;40,7;-23;6786;2562;2;8;42,1;-59;6782;2702;2;9
11.12.2024;01:10;435;435;870,4;5301;0;33779;-153;40,7;-28;6783;2552;2;8;42,1;-64;6782;2730;2;9
11.12.2024;01:15;435;435;871,3;5274;0;33801;-153;40,7;-24;6786;2562;2;8;42,1;-61;6784;2712;2;9
11.12.2024;01:20;435;435;871,3;5193;0;33784;-152;39,2;-26;6786;2473;2;8;42,1;-62;6782;2720;2;9
11.12.2024;01:25;435;435;871,3;5197;0;33786;-150;39,2;-24;6783;2497;2;8;42,1;-61;6782;2700;2;9
11.12.2024;01:30;437;435;871,3;5218;0;33809;-155;39,2;-28;6788;2487;2;8;42,1;-68;6784;2718;2;9
11.12.2024;01:35;435;435;872,2;5274;0;33808;-156;40,7;-26;6788;2566;2;8;42,1;-62;6790;2708;2;9
11.12.2024;01:40;435;435;871,3;5274;0;33749;-157;40,7;-30;6775;2568;2;8;42,1;-64;6774;2706;2;9
11.12.2024;01:45;436;435;871,3;5288;0;33756;-151;40,7;-28;6778;2574;2;8;42,1;-61;6774;2714;2;9
11.12.2024;01:50;435;435;871,3;5299;0;33773;-161;40,7;-30;6783;2566;2;8;42,1;-68;6779;2732;2;9
11.12.2024;01:55;435;435;871,3;5193;0;33787;-151;39,2;-26;6786;2481;2;8;42,1;-61;6782;2712;2;9
11.12.2024;02:00;435;435;871,3;5189;0;33798;-155;39,2;-28;6788;2497;2;8;42,1;-61;6784;2692;2;9
11.12.2024;02:05;435;435;871,3;5216;0;33779;-159;39,2;-30;6783;2493;2;8;42,1;-69;6779;2722;2;9
11.12.2024;02:10;435;435;871,3;5195;0;33777;-73;39,2;-23;6783;2461;2;8;42,1;16;6782;2734;2;9
11.12.2024;02:15;435;435;872,2;5207;0;33787;-80;39,2;-31;6783;2489;2;8;42,1;10;6784;2718;2;9
11.12.2024;02:20;435;435;871,3;5197;0;33785;-79;39,2;-31;6783;2503;2;8;42,1;12;6790;2698;2;9
11.12.2024;02:25;435;435;871,3;5195;0;33847;-75;39,2;-24;6794;2467;2;8;42,1;12;6795;2728;2;9
11.12.2024;02:30;435;435;872,2;5260;0;33844;-80;39,2;-30;6794;2514;2;8;42,1;10;6795;2747;2;9
11.12.2024;02:35;435;435;871,3;5299;0;33843;-81;40,6;-30;6796;2578;2;8;42,1;12;6800;2720;2;9
11.12.2024;02:40;435;435;871,3;5301;0;33838;-79;40,6;-30;6794;2572;2;8;42,1;12;6795;2728;2;9
11.12.2024;02:45;435;435;871,3;5153;0;33827;-76;39,2;-24;6794;2455;2;8;42,1;12;6800;2698;2;9
11.12.2024;02:50;435;435;872,2;5193;0;33825;-76;39,2;-30;6788;2485;2;8;42,1;16;6792;2708;2;9
11.12.2024;02:55;435;435;872,2;5228;0;33846;-73;39,2;-28;6799;2489;2;8;42,1;10;6800;2738;2;9
11.12.2024;03:00;435;435;871,3;5205;0;33828;-78;39,1;-30;6788;2489;2;8;42,1;14;6792;2704;2;9
11.12.2024;03:05;435;435;871,3;5187;0;33831;-77;39,2;-24;6794;2467;2;8;42,1;12;6795;2720;2;9
11.12.2024;03:10;435;435;871,3;5159;0;33835;-77;41,7;-28;6794;2613;2;9;39,4;17;6800;2530;2;8
11.12.2024;03:15;435;435;872,2;5086;0;33850;-75;41,7;-33;6796;2647;2;9;37,7;16;6795;2439;2;8
11.12.2024;03:20;435;435;871,3;5076;0;33800;-146;41,7;-30;6786;2627;2;9;37,6;-54;6782;2449;2;8
11.12.2024;03:25;436;435;871,3;5175;0;33803;-148;41,7;-30;6786;2629;2;9;39,1;-56;6779;2546;2;8
11.12.2024;03:30;436;435;872,2;5177;0;33801;-148;41,6;-30;6788;2633;2;9;39,1;-54;6784;2544;2;8
11.12.2024;03:35;436;435;872,2;5171;0;33812;-143;41,7;-30;6788;2633;2;9;39,1;-54;6790;2538;2;8
11.12.2024;03:40;435;435;872,2;5118;0;33838;-145;41,7;-24;6794;2601;2;9;39,1;-52;6790;2518;2;8
11.12.2024;03:45;435;435;872,2;5157;0;33842;-140;41,7;-24;6796;2623;2;9;39,1;-52;6792;2534;2;8
11.12.2024;03:50;435;435;872,2;5193;0;33848;-146;41,7;-33;6794;2653;2;9;39,1;-52;6792;2536;2;8
11.12.2024;03:55;435;435;872,2;5112;0;33852;-142;41,7;-26;6796;2603;2;9;39,1;-52;6792;2510;2;8
11.12.2024;04:00;435;435;872,2;5072;0;33832;-172;41,7;-64;6788;2645;2;9;37,3;-49;6790;2427;2;8
11.12.2024;04:05;435;435;872,2;5078;0;33843;-175;41,7;-64;6788;2641;2;9;37,4;-56;6790;2437;2;8
11.12.2024;04:10;436;435;872,2;5047;0;33827;-174;41,7;-66;6786;2649;2;9;37,4;-52;6790;2398;2;8
11.12.2024;04:15;436;435;871,3;5145;0;33844;-178;41,7;-64;6788;2643;2;9;38,9;-52;6792;2495;2;8
11.12.2024;04:20;435;435;872,2;5143;0;33852;-180;41,7;-64;6796;2625;2;9;38,8;-56;6795;2518;2;8
11.12.2024;04:25;435;435;872,2;5135;0;33815;-178;41,7;-64;6788;2599;2;9;38,9;-54;6790;2536;2;8
11.12.2024;04:30;435;435;873,1;5098;0;33812;-149;41,7;-36;6788;2647;2;9;37,4;-54;6790;2451;2;8
11.12.2024;04:35;435;435;872,2;5070;0;33878;-371;41,7;-186;6788;2637;2;9;37,4;-128;6792;2433;2;8
11.12.2024;04:40;435;435;872,2;5045;0;33874;-372;41,7;-182;6788;2629;2;9;37,4;-128;6792;2416;2;8
11.12.2024;04:45;435;435;872,2;5056;0;33866;-376;41,7;-188;6786;2629;2;9;37,3;-132;6784;2422;2;8
11.12.2024;04:50;435;435;871,3;5039;0;33844;-375;41,7;-188;6786;2619;2;9;37,4;-134;6790;2420;2;8
11.12.2024;04:55;435;435;872,2;5029;0;33809;-372;41,7;-186;6778;2617;2;9;37,4;-128;6782;2412;2;8
11.12.2024;05:00;435;435;872,2;5062;0;33814;-371;41,7;-186;6775;2635;2;9;37,4;-130;6779;2427;2;8
11.12.2024;05:05;435;435;871,3;5060;0;33807;-380;41,7;-186;6775;2623;2;9;37,4;-134;6779;2424;2;8
11.12.2024;05:10;435;435;873,1;4938;0;33758;-372;41,7;-186;6765;2627;2;9;35,6;-132;6764;2311;2;8
11.12.2024;05:15;436;435;872,2;4958;0;33723;-371;41,7;-186;6760;2635;2;9;35,6;-135;6758;2323;2;8
11.12.2024;05:20;435;435;872,2;5039;0;33688;-305;41,7;-116;6757;2625;2;9;37,1;-132;6751;2414;2;8
11.12.2024;05:25;435;435;871,3;5043;0;33651;-146;41,7;-26;6755;2625;2;9;37,1;-64;6751;2396;2;8
11.12.2024;05:30;436;435;871,3;5033;0;33696;-146;41,7;-23;6765;2627;2;9;37,1;-64;6761;2406;2;8
11.12.2024;05:35;435;435;872,2;5023;0;33654;-147;41,7;-24;6757;2625;2;9;37,1;-64;6751;2402;2;8
11.12.2024;05:40;436;435;871,3;5045;0;33657;-124;41,7;-26;6757;2647;2;9;37,1;-42;6753;2398;2;8
11.12.2024;05:45;435;435;872,2;5015;0;33607;-25;41,7;21;6752;2613;2;9;37,1;14;6748;2402;2;8
11.12.2024;05:50;436;435;872,2;5025;0;33584;-27;41,7;21;6744;2621;2;9;37,1;16;6745;2404;2;8
11.12.2024;05:55;435;435;871,3;5052;0;33523;-25;41,7;17;6734;2651;2;9;37,1;17;6732;2400;2;8
11.12.2024;06:00;435;435;872,2;5027;0;33444;-31;41,7;17;6715;2627;2;9;37,1;17;6717;2400;2;8
11.12.2024;06:05;435;435;872,2;5056;0;33430;11;41,7;21;6713;2649;2;9;37,1;49;6714;2418;2;8
11.12.2024;06:10;435;435;872,2;5023;0;33495;7;41,7;17;6729;2619;2;9;37,1;47;6725;2404;2;8
11.12.2024;06:15;435;435;872,2;5029;0;33456;-6;41,7;21;6723;2609;2;9;37,1;35;6719;2420;2;8
11.12.2024;06:20;435;435;872,2;5031;0;33522;-4;41,7;21;6734;2627;2;9;37,1;35;6732;2404;2;8
11.12.2024;06:25;438;435;868,5;4926;0;33302;-22;93,7;177;6715;4926;2;8;-0,2;2;302;0;2;3
11.12.2024;06:30;437;435;869,4;5147;0;33211;-27;99,9;205;6697;5163;2;8;-0,2;2;3;0;2;3
11.12.2024;06:35;437;435;869,4;5130;0;33406;-6;99,9;220;6734;5130;2;8;-0,2;2;3;0;2;3
11.12.2024;06:40;436;435;869,4;5139;0;33342;-4;99,9;220;6723;5139;2;8;-0,2;2;3;0;2;3
11.12.2024;06:45;435;435;868,5;5137;0;33303;-6;99,9;220;6713;5137;2;8;-0,2;2;3;0;2;3
11.12.2024;06:50;435;435;869,4;5130;0;33239;-14;99,9;210;6700;5130;2;8;-0,2;2;3;0;2;3
11.12.2024;06:55;435;435;870,4;5072;0;33175;1;97,2;219;6684;5072;2;8;-0,2;2;3;0;2;3
11.12.2024;07:00;435;435;870,4;4987;0;33205;6;95,4;222;6695;4987;2;8;-0,2;2;3;0;2;3
11.12.2024;07:05;435;435;870,4;5013;0;33230;5;95,4;215;6697;4993;2;8;-0,2;2;3;0;2;3
11.12.2024;07:10;435;435;870,4;5003;0;33208;5;95,4;215;6697;5003;2;8;-0,2;2;3;0;2;3
11.12.2024;07:15;435;435;870,4;5015;0;33200;10;95,4;219;6692;5015;2;8;-0,1;0;3;0;2;3
11.12.2024;07:20;436;435;869,4;5064;0;33215;5;96,9;224;6697;5064;2;8;-0,1;2;3;0;2;3
11.12.2024;07:25;436;435;870,4;5019;0;33007;3;96,9;219;6656;5019;2;8;-0,1;2;3;0;2;3
11.12.2024;07:30;436;435;870,4;5056;0;33515;10;96,9;217;6760;5056;2;8;-0,1;2;3;0;2;3
11.12.2024;07:35;435;435;869,4;5027;0;33505;6;96,9;222;6760;5027;2;8;-0,1;2;3;0;2;3
11.12.2024;07:40;435;435;869,4;5072;0;33552;5;96,9;212;6765;5072;2;8;-0,1;2;3;0;2;3
11.12.2024;07:45;435;435;870,4;5029;0;33505;5;96,9;217;6755;5029;2;8;-0,1;2;3;0;2;3
11.12.2024;07:50;435;435;869,4;5064;0;33494;4;96,9;219;6755;5064;2;8;-0,1;2;3;0;2;3
11.12.2024;07:55;435;435;870,4;5068;0;33426;3;96,9;212;6742;5068;2;8;-0,1;2;3;0;2;3
11.12.2024;08:00;435;435;869,4;5080;0;33347;7;96,9;220;6729;5080;2;8;-0,1;2;3;0;2;3
11.12.2024;08:05;435;435;870,4;4997;0;33307;15;95,4;226;6721;5021;2;8;-0,1;2;3;0;2;3
11.12.2024;08:10;435;435;870,4;5011;0;33299;12;95,4;224;6713;5011;2;8;-0,1;2;3;0;2;3
11.12.2024;08:15;435;435;869,4;5001;0;33288;15;95,4;226;6713;5001;2;8;-0,1;2;3;0;2;3
11.12.2024;08:20;435;435;870,4;5023;0;33180;11;95,4;220;6695;5023;2;8;-0,1;2;3;0;2;3
11.12.2024;08:25;435;435;871,3;4993;0;33157;10;95,4;224;6689;4993;2;8;-0,1;2;3;0;2;3
11.12.2024;08:30;436;435;869,4;5023;0;33114;10;95,4;222;6679;5023;2;8;-0,1;2;3;0;2;3
11.12.2024;08:35;435;435;869,4;5070;0;32964;1;96,9;217;6656;5070;2;8;-0,1;2;3;0;2;3
11.12.2024;08:40;435;435;870,4;5039;0;33037;-2;96,9;219;6663;5039;2;8;-0,1;2;3;0;2;3
11.12.2024;08:45;435;435;869,4;5068;0;33122;-2;96,9;217;6684;5068;2;8;-0,1;2;3;0;2;3
11.12.2024;08:50;435;435;869,4;5094;0;33095;0;96,9;226;6679;4985;2;8;-0,1;2;3;0;2;3
11.12.2024;08:55;434;435;870,4;5005;0;33122;5;95,4;227;6679;5005;2;8;-0,1;2;3;0;2;3
11.12.2024;09:00;435;435;869,4;5019;0;33128;3;95,4;219;6684;5019;2;8;-0,1;2;3;0;2;3
11.12.2024;09:05;435;435;869,4;5023;0;33164;8;95,4;220;6695;5023;2;8;-0,1;2;3;0;2;3
11.12.2024;09:10;436;435;869,4;4962;0;33352;5;95,4;212;6729;4962;2;8;-0,1;2;3;0;2;3
11.12.2024;09:15;436;435;869,4;5013;0;33358;8;95,4;217;6729;5013;2;8;-0,1;2;3;0;2;3
11.12.2024;09:20;435;435;869,4;5035;0;33225;-3;95,4;205;6700;5035;2;8;-0,1;2;3;0;2;3
11.12.2024;09:25;439;435;868,5;5161;0;33079;-18;99,9;208;6669;5161;2;8;-0,1;2;3;0;2;3
11.12.2024;09:30;449;435;869,4;5157;0;33074;-16;99,9;210;6669;5157;2;8;-0,1;2;3;0;2;3
11.12.2024;09:35;449;435;870,4;5149;0;33089;-15;99,9;212;6674;5149;2;8;-0,1;2;3;0;2;3
11.12.2024;09:40;447;435;870,4;5199;0;33055;-16;99,9;208;6666;5199;2;8;-0,1;2;3;0;2;3
11.12.2024;09:45;447;435;869,4;5145;0;33421;-5;99,9;219;6742;5173;2;8;-0,1;2;3;0;2;3
11.12.2024;09:50;446;435;871,3;5169;0;33535;-6;99,9;217;6762;5169;2;8;-0,1;2;3;0;2;3
11.12.2024;09:55;445;435;871,3;5151;0;33610;-33;99,9;189;6775;5126;2;8;-0,1;2;3;0;2;3
11.12.2024;10:00;445;435;869,4;5128;0;33290;-20;99,9;203;6718;5128;2;8;-0,1;2;3;0;2;3
11.12.2024;10:05;443;435;870,4;5169;0;33326;-16;99,9;205;6721;5169;2;8;-0,1;2;3;0;2;3
11.12.2024;10:10;443;435;869,4;5130;0;33503;-9;99,9;210;6760;5130;2;8;-0,1;2;3;0;2;3
11.12.2024;10:15;441;435;869,4;5135;0;33675;-99;99,9;104;6788;5135;2;8;-0,1;2;3;0;2;3
11.12.2024;10:20;440;435;870,4;5116;0;33580;-144;99,9;78;6765;5116;2;8;-0,1;2;3;0;2;3
11.12.2024;10:25;439;435;869,4;5155;0;33462;-25;99,9;196;6749;5155;2;8;-0,1;2;3;0;2;3
11.12.2024;10:30;438;435;870,4;5153;0;33427;-23;99,9;194;6739;5153;2;8;-0,1;2;3;0;2;3
11.12.2024;10:35;438;435;869,4;5159;0;33395;-15;99,9;203;6734;5159;2;8;-0,1;2;3;0;2;3
11.12.2024;10:40;437;435;870,4;5177;0;33498;-27;99,9;189;6760;5177;2;8;-0,1;2;3;0;2;3
11.12.2024;10:45;436;435;869,4;5163;0;33496;-23;99,9;198;6755;5163;2;8;-0,1;2;3;0;2;3
11.12.2024;10:50;435;435;869,4;5149;0;33483;-23;98,4;189;6752;5149;2;8;-0,0;2;3;0;2;3
11.12.2024;10:55;435;435;870,4;5009;0;33477;-11;95,4;201;6752;5009;2;8;-0,0;2;3;0;2;3
11.12.2024;11:05;435;435;869,4;4938;0;33453;-14;93,9;191;6747;4938;2;8;-0,0;2;3;0;2;3
11.12.2024;11:10;435;435;870,4;4995;0;33493;-11;93,9;194;6755;4995;2;8;-0,0;2;3;0;2;3
11.12.2024;11:15;435;435;869,4;4979;0;33518;-6;93,9;194;6760;4979;2;8;0,0;2;3;0;2;3
11.12.2024;11:20;435;435;870,4;4968;0;33743;-110;93,9;85;6794;4968;2;8;0,0;2;3;0;2;3
11.12.2024;11:25;435;435;871,3;4979;0;33663;-84;93,9;113;6775;4979;2;8;0,0;2;3;0;2;3
11.12.2024;11:30;435;435;870,4;5019;0;33587;-92;95,4;116;6765;5019;2;8;0,1;2;3;0;2;3
11.12.2024;11:35;436;435;869,4;5027;0;33737;-76;95,4;128;6796;5027;2;8;0,1;2;3;0;2;3
11.12.2024;11:40;436;435;868,5;5052;0;33728;-326;96,9;-115;6775;5052;2;8;0,1;0;3;0;2;3
11.12.2024;11:45;435;435;870,4;5023;0;33640;-118;96,9;92;6773;5023;2;8;0,1;2;3;0;2;3
11.12.2024;11:50;435;435;869,4;5041;0;33561;-124;96,9;85;6755;5041;2;8;0,1;2;3;0;2;3
11.12.2024;11:55;435;435;870,4;5025;0;33572;-85;95,4;116;6762;5025;2;8;0,1;2;3;0;2;3
11.12.2024;12:00;435;435;868,5;4989;0;33579;-63;95,4;141;6770;4989;2;8;0,1;2;3;0;2;3
11.12.2024;12:05;436;435;868,5;5045;0;33617;-57;95,4;148;6778;5045;2;8;0,1;2;3;0;2;3
11.12.2024;12:10;435;435;870,4;4993;0;33664;-51;95,4;151;6786;4993;2;8;0,1;2;3;0;2;3
11.12.2024;12:15;436;435;869,4;5017;0;33682;-53;95,4;153;6794;5017;2;8;0,1;0;3;0;2;3
11.12.2024;12:20;435;435;870,4;5029;0;33712;-89;95,4;118;6788;5029;2;8;0,1;2;3;0;2;3
11.12.2024;12:25;435;435;869,4;5108;0;33482;-22;98,3;196;6752;5157;2;8;0,2;2;3;0;2;3
11.12.2024;12:30;435;435;868,5;5118;0;33199;-19;98,4;203;6692;5118;2;8;0,2;2;3;0;2;3
11.12.2024;12:35;435;435;869,4;5128;0;32925;-4;98,4;226;6640;5128;2;8;0,2;2;3;0;2;3
11.12.2024;12:40;436;435;868,5;5118;0;33105;-17;98,4;210;6674;5118;2;8;0,2;2;3;0;2;3
11.12.2024;12:45;435;435;869,4;5078;0;33641;-230;98,4;-16;6770;5108;2;8;0,2;0;3;0;2;3
11.12.2024;12:50;435;435;868,5;5058;0;33661;-222;96,9;-7;6773;5058;2;8;0,2;2;3;0;2;3
11.12.2024;12:55;435;435;869,4;5054;0;33636;-225;96,9;-9;6768;5054;2;8;0,1;0;3;0;2;3
11.12.2024;13:00;435;435;870,4;5035;0;33615;-222;96,9;-9;6762;5035;2;8;0,1;2;3;0;2;3
11.12.2024;13:05;435;435;869,4;5027;0;33628;-227;96,9;-17;6765;5027;2;8;0,1;2;3;0;2;3
11.12.2024;13:10;435;435;868,5;5054;0;33627;-226;96,9;-9;6762;5054;2;8;0,2;2;3;0;2;3
11.12.2024;13:15;437;435;867,6;5155;0;33709;-229;99,9;-12;6786;5155;2;8;0,2;2;3;0;2;3
11.12.2024;13:20;438;435;869,4;5153;0;33773;-368;99,9;-146;6786;5153;2;8;0,2;0;3;0;2;3
11.12.2024;13:25;439;435;867,6;5187;0;33764;-370;99,9;-155;6786;5187;2;8;0,2;2;3;0;2;3
11.12.2024;13:30;438;435;868,5;5169;0;33745;-368;99,9;-149;6778;5169;2;8;0,2;2;3;0;2;3
11.12.2024;13:35;437;435;869,4;5118;0;33732;-368;99,9;-139;6775;5147;2;8;0,2;2;3;0;2;3
11.12.2024;13:40;438;435;867,6;5157;0;33755;-332;99,9;-115;6783;5157;2;8;0,3;2;3;0;2;3
11.12.2024;13:45;437;435;867,6;5157;0;33730;-335;99,9;-116;6778;5157;2;8;0,3;2;3;0;2;3
11.12.2024;13:50;435;435;868,5;5159;0;33571;-267;99,9;-40;6752;5159;2;8;0,3;2;3;0;2;3
11.12.2024;13:55;435;435;869,4;5183;0;33545;-130;99,9;89;6757;5183;2;8;0,2;2;3;0;2;3
11.12.2024;14:00;435;435;867,6;5080;0;33577;-88;98,5;123;6765;5080;2;8;0,3;0;3;0;2;3
11.12.2024;14:05;435;435;868,5;5052;0;33554;-76;95,4;125;6762;5052;2;8;0,3;2;3;0;2;3
11.12.2024;14:10;434;435;869,4;4999;0;33596;-76;95,4;130;6773;4999;2;8;0,3;2;3;0;2;3
11.12.2024;14:15;435;435;868,5;5015;0;33576;-79;95,4;125;6770;5015;2;8;0,3;2;3;0;2;3
11.12.2024;14:20;435;435;868,5;5003;0;33566;-82;95,4;125;6768;5003;2;8;0,2;2;3;0;2;3
11.12.2024;14:25;435;435;868,5;4991;0;33537;-81;95,4;128;6760;4991;2;8;0,2;2;3;0;2;3
11.12.2024;14:30;435;435;868,5;5047;0;33389;-18;96,9;198;6734;5047;2;8;0,2;0;3;0;2;3
11.12.2024;14:35;436;435;867,6;5082;0;33402;-11;96,9;205;6739;5082;2;8;0,2;2;3;0;2;3
11.12.2024;14:40;436;435;867,6;5088;0;33449;-16;96,9;193;6747;5088;2;8;0,2;2;3;0;2;3
11.12.2024;14:45;436;435;868,5;5058;0;33351;-14;96,9;198;6729;5058;2;8;0,3;0;3;0;2;3
11.12.2024;14:50;437;435;867,6;5084;0;33255;-17;96,9;194;6710;5084;2;8;0,3;2;3;0;2;3
11.12.2024;14:55;436;435;868,5;5025;0;33147;-17;96,9;205;6687;5025;2;8;0,3;2;3;0;2;3
11.12.2024;15:00;435;435;867,6;5086;0;33080;-22;96,9;196;6674;5086;2;8;0,3;2;3;0;2;3
11.12.2024;15:05;436;435;867,6;5029;0;32929;-21;96,9;203;6643;5029;2;8;0,3;2;3;0;2;3
11.12.2024;15:10;436;435;868,5;5043;0;33496;4;96,9;212;6760;5043;2;8;0,3;2;3;0;2;3
11.12.2024;15:15;436;435;868,5;5082;0;33316;-5;96,9;214;6723;5082;2;8;0,3;2;3;0;2;3
11.12.2024;15:20;436;435;868,5;5114;0;33671;-230;98,4;-16;6783;5114;2;8;0,3;2;3;0;2;3
11.12.2024;15:40;441;435;869,4;5179;0;33604;-237;99,9;-17;6762;5179;2;8;0,2;2;3;0;2;3
11.12.2024;15:45;443;435;868,5;5120;0;33538;-78;99,9;137;6765;5120;2;8;0,2;2;3;0;2;3
11.12.2024;15:50;445;435;868,5;5161;0;33495;-34;99,9;189;6760;5161;2;8;0,2;2;3;0;2;3
11.12.2024;15:55;447;435;868,5;5185;0;33566;-29;99,9;191;6775;5185;2;8;0,2;2;3;0;2;3
11.12.2024;16:00;450;435;867,6;5130;0;33688;-65;99,9;156;6794;5130;2;8;0,2;2;3;0;2;3
11.12.2024;16:05;451;435;867,6;5173;0;33642;-140;99,9;78;6778;5173;2;8;0,2;2;3;0;2;3
11.12.2024;16:10;452;435;869,4;5159;0;33641;-138;99,9;83;6778;5159;2;8;0,2;2;3;0;2;3
11.12.2024;16:15;455;435;867,6;5169;0;33636;-136;99,9;82;6778;5169;2;8;0,2;2;3;0;2;3
11.12.2024;16:20;457;435;867,6;5151;0;33559;-140;99,9;71;6765;5151;2;8;0,3;2;3;0;2;3
11.12.2024;16:25;459;435;868,5;5141;0;33359;-2;99,9;220;6731;5141;2;8;0,3;2;3;0;2;3
11.12.2024;16:30;461;435;869,4;5149;0;32984;-6;99,9;224;6656;5149;2;8;0,3;2;3;0;2;3
11.12.2024;16:35;463;435;868,5;5165;0;32950;-9;99,9;227;6653;5165;2;8;0,3;2;3;0;2;3
11.12.2024;16:40;465;435;869,4;5151;0;33008;-11;99,9;219;6656;5151;2;8;0,3;2;3;0;2;3
11.12.2024;16:45;469;435;868,5;5153;0;33528;6;99,9;227;6768;5153;2;8;0,3;2;3;0;2;3
11.12.2024;16:50;473;435;868,5;5171;0;33471;-38;99,9;181;6749;5171;2;8;0,3;2;3;0;2;3
11.12.2024;16:55;477;435;868,5;5183;0;33433;-26;99,9;193;6749;5183;2;8;0,3;2;3;0;2;3
11.12.2024;17:00;480;435;869,4;5135;0;33357;-25;99,9;198;6731;5159;2;8;0,3;2;3;0;2;3
11.12.2024;17:05;484;435;868,5;5159;0;33410;-25;99,9;201;6742;5159;2;8;0,3;2;3;0;2;3
11.12.2024;17:10;488;435;868,5;5145;0;33361;-23;99,9;201;6734;5145;2;8;0,3;2;3;0;2;3
11.12.2024;17:15;491;435;868,5;5179;0;33376;-25;99,9;198;6736;5179;2;8;0,3;2;3;0;2;3
11.12.2024;17:20;490;435;869,4;6548;6500;33709;16;52,6;54;6786;3237;2;8;52,1;90;6787;3308;2;9
11.12.2024;17:25;476;435;864,8;7502;7500;33725;-38;62,8;57;6794;3719;2;8;61,8;92;6792;3784;2;9
11.12.2024;17:30;472;435;864,8;7516;7500;33748;-73;62,8;57;6796;3709;2;8;61,8;54;6790;3808;2;9
11.12.2024;17:35;466;435;863,9;7514;7500;33683;-141;62,9;57;6786;3727;2;8;61,8;-10;6779;3788;2;9
11.12.2024;17:40;461;435;863,9;7500;7500;33690;-143;62,8;50;6786;3721;2;8;61,8;-7;6779;3780;2;9
11.12.2024;17:45;455;435;863,9;7510;7500;33698;-146;62,8;56;6786;3696;2;8;61,8;-12;6779;3814;2;9
11.12.2024;17:50;449;435;863,0;7962;0;33660;-172;72,3;59;6775;4132;2;9;63,0;-19;6769;3830;2;8
11.12.2024;17:55;441;435;861,1;8025;0;33632;-169;71,7;59;6775;4079;2;9;65,3;-3;6764;3946;2;8
